-0.002,0,0.4885,-0.064,-0.038,-1
0.9105,0,0,0.8505,0.8805,-1
-0.099,-0.715,0.452,0.394,0.1865,-1
0.392,0,0,0.4695,0.8615,-1
0.484,-0.44,0,0.4695,0.933,-1
-0.82,0,0,-0.95,-0.89,-1
-0.0765,0,-0.405,0.0255,-0.008,-1
0.9605,0.482,0,0.457,0.9495,-1
0.4825,0.9085,0,0.471,0.9305,-1
0.4735,0.1025,-0.04,0.574,0.496,-1
0.5,-0.256,-0.045,0.131,0.487,-1
-0.38,0,0.363,-0.5,-0.465,-1
0.953,0,0,0.457,0.9425,-1
0,-0.0025,0,0.372,0.8905,-1
0.472,0.9405,0,0,0.94,-1
-0.037,0.448,0.428,-0.0415,-0.0185,-1
0.8515,0.474,0,0.33,0.8275,-1
0,0,-0.37,-0.42,-0.395,-1
0.461,0.358,0,0,0.459,-1
0,0.79,0,0.9,0.8445,-1
0.159,-0.435,0.4905,-0.1505,-0.0105,-1
0.4825,0.8315,0,0.9085,0.8945,-1
-0.355,0,0.8495,-0.48,-0.845,-1
0.483,0,0,0.401,0.442,-1
-0.007,0.3585,0.436,-0.47,-0.057,-1
0.9745,0.481,0,0.8795,0.934,-1
0.472,0.473,0.4815,-0.415,0.0225,-1
-0.42,0,-0.21,-0.2,-0.28,-1
-0.0055,-0.4,-0.365,0,0.0155,-1
-0.0295,0.4735,-0.365,0,0.0395,-1
-0.955,0,-0.365,-0.4,-0.86,-1
-0.94,0,-0.365,-0.375,-0.84,-1
0.5,-0.295,-0.095,0.422,0.426,-1
0.319,-0.495,0,0.3155,0.3775,-1
-0.655,0,-0.2455,-0.415,-0.75,-1
0,0.348,-0.32,0.382,0.136,-1
0.2345,-0.495,-0.075,0.3105,0.325,-1
0,0,0,-0.85,-0.85,-1
0.0125,0,-0.43,0.4845,0.036,-1
-0.43,-0.03,0.4485,-0.405,-0.3905,-1
0.0125,0.4675,0.03,0.5025,0.4435,-1
0.418,0.5235,-0.5,0,0.223,-1
0.6775,-0.59,0,0.767,0.68,-1
-0.1975,-0.31,0.27,0.023,-0.046,-1
0.76,0.72,0,0.744,0.741,-1
0.8795,0.179,0,0.2665,0.791,-1
0.2875,-0.2245,-0.025,0.349,0.335,-1
0,-0.94,0,0.744,0.846,-1
0.026,0.069,0,0,0.048,-1
0.493,0.9805,0,0.487,0.98,-1
0.965,0.964,0,0,0.964,-1
0.3185,-0.42,0,0.471,0.4355,-1
0.76,0.72,0,0.744,0.741,-1
-0.15,0,-0.21,-0.15,-0.17,-1
0.3155,-0.258,0,0.4135,0.364,-1
0.637,-0.84,0,0.845,0.774,-1
-0.705,0,0.627,-0.71,-0.675,-1
-0.04,0.11,0,0.116,0.061,-1
0.025,-0.44,-0.43,0.3475,-0.0135,-1
0,0.033,-0.495,-0.4355,-0.459,-1
0.478,0,0.474,0.052,0.0275,-1
-0.035,-0.44,-0.365,0.3475,-0.0135,-1
0.46,0.031,0,0.8055,0.881,-1
-0.885,0,-0.95,0,-0.915,-1
0.052,0.206,0,0.153,0.137,-1
-0.92,0,-0.36,0,-0.89,-1
-0.495,0.1355,0.1375,-0.262,-0.339,-1
-0.885,0,-0.95,0,-0.915,-1
-0.0445,-0.43,0.2375,-0.455,0.041,-1
