0.3985,0,0.24425,0.40975,0.4015,-1
0.90525,-0.1825,0,0.84475,0.86425,-1
-0.057333333,-0.453666667,0.301333333,0.262666667,0.140333333,-1
0.1865,-0.1625,-0.2,0.43175,0.4165,-1
0.65525,-0.029,0,0.4595,0.881,-1
-0.82,0,0,-0.95,-0.89,-1
0.35875,-0.1975,-0.2025,0.4795,0.4205,-1
0.69175,0.704,0,0.464,0.9295,-1
0.6565,0.497,0,0.6555,0.86625,-1
0.315666667,0.068333333,-0.026666667,0.382666667,0.330666667,-1
0.333333333,-0.170666667,-0.03,0.087333333,0.324666667,-1
-0.38,0,0.363,-0.5,-0.465,-1
0.431,0.23375,0.18325,0.2325,0.47375,-1
0.428,-0.19875,0,0.5395,0.84025,-1
0.4405,0.72125,-0.045,0.05675,0.68775,-1
0.1905,0.40325,0.214,-0.02075,0.18475,-1
0.81475,0.41625,0,0.38475,0.8075,-1
0,0,-0.37,-0.42,-0.395,-1
0.461,0.358,0,0,0.459,-1
-0.0575,0.1675,0.146,0.444,0.42925,-1
0.082666667,-0.258333333,0.327,-0.063333333,0.008,-1
0.43325,0.64125,0.21475,0.25425,0.4485,-1
-0.1125,0,0.64375,-0.29,-0.42,-1
0.322,0,0,0.267333333,0.294666667,-1
-0.024666667,0.232333333,0.264,-0.376666667,-0.064666667,-1
0.04725,0.2405,-0.04475,0.25225,0.052,-1
0.253,0.0955,0.12575,-0.22,0.1545,-1
-0.42,0,-0.21,-0.2,-0.28,-1
-0.38525,-0.2,0.0315,-0.445,-0.40725,-1
0.20575,0.12175,-0.23,0.2695,0.24975,-1
-0.4555,-0.1975,-0.3925,-0.2,-0.42425,-1
-0.6675,0,-0.016,-0.435,-0.65,-1
0.2835,-0.14025,-0.03675,0.22725,0.23575,-1
0.319,-0.495,0,0.3155,0.3775,-1
-0.655,0,-0.2455,-0.415,-0.75,-1
0,0.348,-0.32,0.382,0.136,-1
0.10475,-0.20725,-0.0675,0.2005,0.17225,-1
0,0,0,-0.85,-0.85,-1
0.00625,-0.015,-0.215,0.24225,0.03525,-1
-0.286666667,-0.02,0.299,-0.228666667,-0.239,-1
0.008333333,0.311666667,0.02,0.335,0.295666667,-1
0.278666667,0.369333333,-0.333333333,0.020333333,0.169,-1
0.33875,-0.295,0,0.3835,0.34,-1
-0.07875,-0.141,0.147,0.022,-0.01475,-1
0.76,0.72,0,0.744,0.741,-1
0.5835,-0.02275,-0.0125,0.30775,0.563,-1
0.191666667,-0.149666667,-0.016666667,0.232666667,0.223333333,-1
0,-0.94,0,0.744,0.846,-1
0.026,0.069,0,0,0.048,-1
0.593,0.5715,0,0.3925,0.859,-1
0.965,0.964,0,0,0.964,-1
0.212333333,-0.28,0,0.314,0.290333333,-1
0.76,0.72,0,0.744,0.741,-1
-0.15,0,-0.21,-0.15,-0.17,-1
0.145,-0.08725,-0.025,0.253,0.19075,-1
0.637,-0.84,0,0.845,0.774,-1
-0.3625,0.01525,0.3035,-0.38475,-0.33725,-1
-0.04,0.11,0,0.116,0.061,-1
0.0125,-0.22,0.034,0.00875,-0.21175,-1
0,0.014,-0.236,-0.23275,-0.237,-1
0.009,0.06475,0.0695,0.0585,-0.06175,-1
-0.0305,-0.17875,-0.245,0.21225,-0.006,-1
0.18525,0.22825,0.21775,0.26525,0.44825,-1
-0.627,0.0285,-0.66,0.027,-0.62625,-1
0.052,0.206,0,0.153,0.137,-1
-0.62375,0.0985,-0.275,-0.02,-0.484,-1
-0.32,0.120333333,0.075,-0.154,-0.215333333,-1
-0.36925,0,-0.5275,0.1365,-0.345,-1
-0.011,-0.1155,0.08375,-0.136,0.0775,-1
0.075,0.126333333,0.026666667,0.129333333,0.072333333,-1
-0.475,0,-0.35,-0.48,-0.435,-1
0.2225,0.028,-0.01,0.235,0.22975,-1
0.17475,0.21275,-0.155,0.2065,0.307,-1
0.2315,0.48475,-0.1875,0.20975,0.46675,-1
-0.9,0,0.636,-0.95,-0.83,-1
0.37975,0.21575,-0.1325,0.2245,0.2655,-1
-0.765,0,0.7135,-0.7975,-0.755,-1
0.015,0.045,-0.025,0.031,0.016,-1
-0.07725,-0.13375,0.17125,0.01025,-0.0145,-1
0.46975,0.30725,0.204,0.1835,0.4235,-1
0,0.037333333,0,0.045666667,0.041333333,-1
-0.041,-0.2025,0.14625,0.05725,0.0235,-1
0.17,0.423,0.175,-0.23,0.1965,-1
-0.46,0.22575,-0.152,-0.19225,-0.39825,-1
0.1245,0.165,0.2905,-0.3385,-0.3295,-1
-0.075,-0.03,-0.095,-0.075,-0.055,-1
0.0215,-0.18425,-0.3375,0.182,0.15275,-1
-0.24125,0,-0.215,0.00975,-0.44825,-1
-0.4875,-0.235,0.1685,-0.479,-0.4485,-1
-0.61,0.031,0.18025,-0.3325,-0.557,-1
-0.01025,0.281,-0.19725,-0.21,0.02225,-1
0.47975,0.0765,-0.0125,0.21025,0.449,-1
0.254,0.363,-0.05625,0.3495,0.2825,-1
-0.105,0.011,0.0495,0.1835,0.25725,-1
-0.251,0,-0.475,0.011,-0.46875,-1
-0.0685,0.084,-0.065,0.0845,0.024,-1
0.398,0.4625,0,0,0.4305,-1
0,0.99,0,0.782,0.886,-1
0.40625,0.32475,-0.1975,0.35925,0.397,-1
0.8915,0.30525,0,0.645,0.83825,-1
-0.89,0,0.897,-0.67,-0.82,-1
-0.1115,0.496,-0.365,0,0.0095,-1
0.06425,-0.1155,0.13525,0.0145,0.024,-1
0.00725,0.25775,-0.1825,0.21125,0.03025,-1
0.62,-0.91,0,0.766,0.768,-1
0.617,0.206,0,0.40175,0.60725,-1
0.59325,-0.3475,-0.0275,0.34025,0.566,-1
0.165,-0.0075,-0.055,0.3295,0.33875,-1
0.349,0.38,0,-0.06,0.3545,-1
0.2475,0.28325,-0.275,-0.0795,0.04125,-1
-0.095,0.2945,0.25125,-0.097,-0.1235,-1
-0.152,0.046,0.11775,-0.09975,-0.12525,-1
0.39225,0.171,-0.3275,0.104,0.09575,-1
-0.09425,-0.3285,0.03125,0.2955,0.1545,-1
0.6,-0.23325,0,0.2135,0.60875,-1
0.026,0,0,0.0345,0.03,-1
0.498333333,0.296,-0.03,0.216333333,0.512,-1
0,0,0.4345,0,-0.43,-1
0.284,0.320333333,-0.026666667,0.044666667,0.291666667,-1
-0.2,-0.04,0,-0.18,-0.11,-1
-0.41,0,0.226,-0.505,-0.4,-1
-0.2525,0.05525,0.11775,0.0965,0.0435,-1
-0.387,0.0555,-0.475,0.027,-0.406,-1
0.37325,-0.22,-0.235,0.00475,-0.043,-1
0.22225,0.019,0,0.232,0.22925,-1
0.027,0.254,-0.2,0.294,0.092,-1
-0.18,-0.0075,0.204,-0.2485,-0.21675,-1
0.2455,0.0355,-0.24,0.2285,0.43575,-1
-0.533333333,0,0.414333333,-0.736666667,-0.656666667,-1
0.22125,0.19025,0.3035,-0.3025,0.174,-1
0.2085,0.2515,0.005,-0.2365,0.064,-1
0.6595,0.0545,-0.0175,0.29275,0.6735,-1
-0.2025,0.1415,0.084,-0.105,-0.18375,-1
0.22,-0.1975,-0.0045,-0.2125,0.00275,-1
-0.14975,0.11675,-0.305,0.03475,-0.19,-1
0.22475,-0.30225,-0.065,0.3885,0.38175,-1
-0.425,0,-0.093,-0.835,-0.78,-1
0.0575,0.13775,-0.2825,-0.0045,-0.11975,-1
0.172,0,-0.1775,-0.2425,-0.038,-1
0.203,0.613,0,0.4735,0.65625,-1
0.86975,0.66275,0,0.64225,0.85375,-1
0.09325,-0.12625,0,0.51475,0.295,-1
0.796,0.925,0,0,0.861,-1
0.18,-0.04175,0,0.6295,0.61975,-1
-0.050666667,0.282,-0.127333333,-0.523333333,-0.122333333,-1
0.6575,0.6315,0.18325,-0.2275,0.4395,-1
-0.78,0,0.585,-0.63,-0.66,-1
-0.03,0.729666667,-0.06,0.370666667,0.641,-1
0.5115,-0.298,0,0.369,0.4315,-1
0.23875,-0.41875,-0.2075,0.29975,0.28075,-1
0.095,0.1395,-0.065,0.196,0.104,-1
-0.91,0,-0.72,-0.99,-0.87,-1
0.253333333,-0.003333333,-0.016666667,0.285,0.251333333,-1
-0.1125,-0.215,0.35275,0.111,0.027,-1
-0.229333333,0.038,0.195,-0.174,-0.185,-1
-0.025,-0.22,0.19025,-0.039,-0.0195,-1
-0.4465,-0.015,-0.2075,-0.2575,-0.43325,-1
0.102333333,0.065666667,-0.13,0.265666667,0.202333333,-1
0.09425,0.4155,-0.065,0.1485,0.5605,-1
0.44175,0.202,-0.2,0.394,0.42175,-1
0.372,-0.252,0.24775,-0.00475,0.39375,-1
-0.97,0,0.676,-0.96,-0.87,-1
0.096,0.024333333,0.293666667,0,-0.276666667,-1
-0.04825,0.0715,-0.27,0.24025,-0.018,-1
-0.06,0.32,-0.1,0.248,0.101,-1
-0.78,0,0.585,-0.63,-0.66,-1
0.027,0.254,-0.2,0.294,0.092,-1
0.475,0,0,0.256666667,0.205666667,-1
-0.22075,0.06925,-0.485,0.211,-0.23025,-1
0,0.885,0,0.73,0.807,-1
0.4355,-0.26,-0.05,0.5385,0.485,-1
0.427333333,-0.206666667,0,0.443333333,0.439333333,-1
-0.249,0.278,0.195,0.088666667,0.097666667,-1
0.2725,0.494,0.121,-0.14575,0.2995,-1
0.3975,0.5105,0.006,0,0.442,-1
0.32375,0.30675,-0.05,0.35875,0.3165,-1
0.505,-0.36,0,0.419,0.443,-1
0.42475,-0.153,0,0.351,0.38325,-1
0.04425,0.15925,-0.0575,0.125,0.08575,-1
0.053,-0.24275,0.205,0.40425,0.42975,-1
0.018,0.427,0.1955,-0.09925,0.044,-1
0,0.782,0,0.802,0.792,-1
0.2015,0.24775,0,0.23325,0.2275,-1
-0.26,0.03375,-0.05525,-0.58,-0.5125,-1
0.1725,0.194,0.23975,0.2785,0.4455,-1
0.043,-0.33,0.49,0.077,0.2275,-1
0.209,-0.1135,-0.03,0.2125,0.2195,-1
-0.05875,0,-0.26,0.1345,0.00425,-1
0.233,0.3845,-0.195,0.43175,0.426,-1
0.4325,-0.42,0,0.4575,0.4375,-1
0.056666667,0,-0.233,0.061333333,-0.229666667,-1
0.6435,0.47325,-0.02,0.2575,0.65675,-1
0,0.273,-0.16,0.277,0.129,-1
0.3165,-0.3645,0,0.498,0.425,-1
0.037666667,0.091333333,0,0.086,0.088,-1
-0.00425,0.24275,0.23925,-0.3975,-0.19825,-1
0.254333333,0.297,-0.046666667,-0.021,0.248666667,-1
0,0.326,-0.28,0.369,0.137,-1
-0.3,0.163,0.1905,-0.2505,-0.2865,-1
-0.98,0,0.674,-0.93,-0.86,-1
0.784,0,0,0,0.784,-1
0.784,0,0,0,0.784,-1
-0.0235,0.0895,-0.0585,0.088,0.0135,-1
0.0515,0.4385,0.204,0.008,0.477,-1
0.39225,-0.3555,-0.0175,0.377,0.3895,-1
0.376,-0.172666667,-0.023333333,0.276,0.312666667,-1
0.53,0.07525,0,0.13675,0.43525,-1
-0.343333333,0.113,-0.043333333,-0.102333333,-0.198333333,-1
-0.805,0,0.261,-0.415,-0.76,-1
0.44125,0.47075,-0.0175,0.28175,0.45025,-1
0.29275,0.079,-0.00775,0.315,0.27825,-1
0.47775,0.1805,-0.24,0.66625,0.4385,-1
0.00875,0,0.174,0.207,0.224,-1
0.292,0.50425,0.01225,0.5145,0.503,-1
-0.2085,0.17925,0.29625,-0.36,-0.181,-1
-0.118333333,0,0.657666667,-0.340333333,-0.271,-1
0.8995,0.473,0,0.4495,0.911,-1
0.062,0.117,-0.065,0.142,0.0755,-1
-0.03,0.081,0,0.091,0.045,-1
0.0265,0.0635,-0.04,0.067,0.029,-1
-0.055666667,0.032333333,-0.018,0.001333333,-0.007333333,-1
-0.001666667,0.251666667,0.125,-0.226666667,0.043333333,-1
0.7765,0.11525,0,0.35875,0.748,-1
0.2125,-0.56,0.04,0.275,0.1055,-1
0.4405,0.6815,-0.1775,0.21125,0.46225,-1
0.09425,0.101,-0.04225,0.04775,0.0585,-1
0.202,-0.112,0.131,0.30075,0.2625,-1
-0.26625,-0.0075,-0.119,-0.00775,-0.20075,-1
-0.033333333,-0.016666667,-0.04,0.14,-0.09,-1
0.486,0.4815,0.24275,0.22975,0.4755,-1
0.21475,0.12725,-0.125,0.39875,0.3355,-1
-0.43,0.24075,0.5815,-0.40975,-0.382,-1
0.4375,0.45825,-0.05,0.286,0.6305,-1
0.70475,0.265,0,0.65475,0.901,-1
0.032666667,0.055,-0.043333333,0.094666667,0.034333333,-1
0.4765,-0.13625,-0.0225,0.54425,0.5415,-1
0.44325,-0.14675,-0.15,0.5015,0.50275,-1
-0.08625,-0.0075,-0.4675,-0.05775,-0.25575,-1
0.225,0.26875,-0.0375,0.53625,0.24425,-1
0.21375,0.4185,-0.1925,0.48225,0.46225,-1
0.45525,0.43925,0,0.88475,0.8895,-1
0.7785,0,0,0.9135,0.846,-1
0.093,0.158,0.43,-0.1305,-0.064,-1
0.03,-0.04,0.025,-0.07,0.003,-1
0.234,0.27975,-0.025,0.3195,0.50975,-1
0.37675,0.12025,-0.0225,0.39175,0.60425,-1
0.4115,-0.4545,0,0.0305,0.479,-1
0.2265,-0.1375,-0.2225,-0.029,0.016,-1
0,0,-0.75,-0.74,-0.75,-1
0.691,0.191,0,-0.0385,0.41175,-1
0.2955,-0.13975,-0.0275,0.29775,0.30975,-1
0.3605,0.429,0,0,0.3945,-1
-0.21175,-0.16,0.163,-0.2935,-0.4045,-1
0.5315,0.587,0.0245,0.671,0.554,-1
-0.0255,-0.1975,0.016,-0.4625,-0.44175,-1
-0.48,0,-0.049,-0.6525,-0.67,-1
0.22875,0.4335,-0.455,0.00875,-0.01,-1
0.41525,0.17925,0.146,0.031,0.4225,-1
0.302,0.064,-0.036666667,0.358,0.327,-1
0.459,-0.326,-0.05,0.4995,0.491,-1
0.1515,0.042,-0.0875,0.21025,0.197,-1
-0.289,0.325666667,0.603666667,-0.166666667,-0.23,-1
0.4215,-0.02825,0.237,0.393,0.3815,-1
0.35375,0.06625,0.0085,0.234,0.62925,-1
0.508,0.211,-0.085,0.662,0.557,-1
0.078,0.088,-0.07,0,0.032,-1
-0.451,0.044,0.4595,-0.465,-0.469,-1
-0.91,0,-0.72,-0.99,-0.87,-1
0.47525,0.46,-0.01875,-0.00725,0.00725,-1
-0.24,0.2165,0.234,0.24875,0.20975,-1
-0.006,-0.1975,0.12875,-0.162,-0.06225,-1
0.18275,-0.09,0.1395,0.068,0.125,-1
0.27475,0.2405,0.2065,0.21475,0.2345,-1
0.2355,0.23025,0.23425,0.41525,0.41375,-1
0.43525,-0.0285,0,0.57325,0.824,-1
0.469,0.512,-0.093333333,0.120666667,0.390666667,-1
-0.18375,0.19025,0.204,-0.00825,-0.0125,-1
0.1545,0,0.4265,0.073,0.0775,-1
-0.415,0,-0.615,-0.41,-0.8325,-1
0.045,-0.66,0,0.363,0.357,-1
-0.445,0.096,-0.48,0.1315,-0.3835,-1
-0.07625,-0.00725,0.17675,-0.00525,-0.04225,-1
-0.2525,0.031,0.409,-0.3015,-0.3175,-1
0.0555,0,-0.00625,0.322,0.07,-1
0.26075,-0.13525,-0.17525,-0.07425,0.08025,-1
0.00975,0.337,0.154,-0.13975,0.052,-1
0.2445,0.3865,0.2145,-0.255,0.17175,-1
-0.47825,-0.16925,-0.5525,-0.03975,-0.30425,-1
-0.435,0,-0.43,0,-0.43,-1
-0.0125,0.05425,-0.197,-0.126,-0.18525,-1
0.202,0.31525,0.16525,0.09775,0.17625,-1
-0.085,0,-0.125,-0.065,-0.09,-1
0.012666667,-0.02,-0.023333333,-0.02,0.013,-1
-0.57975,0.0225,-0.06625,-0.369,-0.57475,-1
0.25025,0.1775,-0.04525,0.34275,0.2275,-1
-0.303333333,0,0,0.032333333,-0.271,-1
0.43275,0.653,0,0.4175,0.65825,-1
0.282,0.007,0,0.177666667,0.269,-1
-0.05,-0.02,-0.06,-0.075,-0.04,-1
0.00175,0.30475,0.20375,0.0835,0.07,-1
-0.19,-0.06,-0.21,0,-0.11,-1
-0.02,0.114,0,0.204,0.098,-1
0.0265,0,0.146,0.031,0.04875,-1
-0.725,0,-0.15,-0.445,-0.77,-1
0,0,0,0.094,0.094,-1
0.166,0.38,0.067,-0.098,0.12975,-1
0.368,-0.305,-0.0125,0.31125,0.32025,-1
0,0,0,-0.97,-0.97,-1
-0.029,0.01875,0.2125,-0.28175,-0.269,-1
-0.41575,0.244,0.034,-0.23275,-0.185,-1
0.12075,-0.1675,0.2315,-0.1835,-0.127,-1
0.30225,-0.35,-0.0525,0.07475,0.3005,-1
0.0005,0.4435,0.009,-0.025,0.0055,-1
-0.14375,0.23575,-0.4225,0.197,0.0525,-1
0.337666667,0,0.007666667,0.346,0.329333333,-1
-0.28,0.11,-0.24,0,-0.15,-1
0.39825,0.1795,0.137,0.0845,0.08075,-1
-0.2425,0.009,0.37525,-0.361,-0.39725,-1
-0.03,0.212,-0.17,0.33,0.084,-1
-0.7,0,0,-0.9,-0.8,-1
-0.0235,0.11125,0.4595,-0.10075,-0.099,-1
0.00725,-0.365,0.47675,-0.00425,-0.033,-1
-0.00125,0.61775,0,0.703,0.41975,-1
0.1935,-0.4075,-0.28,0.108,0.12225,-1
0.627,-0.4025,-0.065,0.4415,0.559,-1
-0.425,-0.02,0.261,-0.46,-0.37,-1
-0.305,0.233,-0.1535,0.016,-0.067,-1
0.23,-0.2375,0.034,0.13625,0.19075,-1
0.41825,0.177,0.23575,0.65525,0.40725,-1
0,0.01625,-0.17275,0.0355,-0.1685,-1
0.76,0.72,0,0.744,0.741,-1
-0.008,0.23525,-0.015,0.277,0.24725,-1
0.298,0.02325,-0.03,0.416,0.40125,-1
0.44175,0.146,0,0.6975,0.86375,-1
0.3605,0.429,-0.36,-0.42,0.0045,-1
0.502,-0.015,0,0.4405,0.468,-1
-0.3875,0,0.22075,-0.195,-0.4,-1
-0.92,0,0,-0.8,-0.86,-1
-0.45,0,0,0.0285,0.0085,-1
0.237,0.01475,0.01075,0.42125,0.3915,-1
0.333333333,0,-0.306666667,-0.073333333,-0.023333333,-1
-0.138666667,-0.28,0.186333333,-0.59,-0.205333333,-1
0.41025,0.249,0,0.816,0.7975,-1
0.67325,0.023,-0.21,0.2005,0.4245,-1
-0.435,0.0885,-0.45475,0.0915,-0.39075,-1
0.065333333,-0.013333333,-0.04,0.254666667,0.065,-1
0.4805,0.40625,0,0.6775,0.89375,-1
0.18025,0.2145,-0.1775,-0.2425,-0.01275,-1
0.055,0.356,-0.26,0.336,0.12,-1
0.4805,0.24075,-0.1925,0.47675,0.50275,-1
0.8855,0.41125,0,0.40575,0.85125,-1
0.3065,0,-0.08,0.268,0.29,-1
0.01175,0.296,-0.1075,0.42775,0.36125,-1
0.769333333,-0.543333333,0,0.636,0.832666667,-1
0.708,-0.84,0,0,0.778,-1
0.025,0.076333333,-0.056666667,-0.187,-0.278666667,-1
0.242,0.039,-0.25,0.01425,0.03075,-1
-0.37,0,0.438,-0.43,-0.41,-1
-0.3225,-0.1975,0.20675,-0.3575,-0.36225,-1
